movie_id,cast,crew
874,"[{'name': 'Paul Scofield', 'order': 0}, {'name': 'Wendy Hiller', 'order': 1}, {'name': 'Leo McKern', 'order': 2}, {'name': 'Robert Shaw', 'order': 3}, {'name': 'Orson Welles', 'order': 4}]","[{'name': 'Fred Zinnemann', 'job': 'Director'}]"
10774,"[{'name': 'Faye Dunaway', 'order': 0}, {'name': 'William Holden', 'order': 1}, {'name': 'Peter Finch', 'order': 2}, {'name': 'Robert Duvall', 'order': 3}, {'name': 'Wesley Addy', 'order': 4}]","[{'name': 'Sidney Lumet', 'job': 'Director'}]"
770,"[{'name': 'Vivien Leigh', 'order': 0}, {'name': 'Clark Gable', 'order': 1}, {'name': 'Olivia de Havilland', 'order': 2}, {'name': 'Thomas Mitchell', 'order': 3}, {'name': 'Leslie Howard', 'order': 4}]","[{'name': 'Victor Fleming', 'job': 'Director'}]"
266102,"[{'name': 'Freida Pinto', 'order': 1}, {'name': 'Reece Ritchie', 'order': 2}, {'name': 'Tom Cullen', 'order': 3}, {'name': 'Nazanin Boniadi', 'order': 4}, {'name': 'Marama Corlett', 'order': 5}]","[{'name': 'Richard Raymond', 'job': 'Director'}]"
29715,"[{'name': 'Charlton Heston', 'order': 0}, {'name': 'Richard Harris', 'order': 1}, {'name': 'Jim Hutton', 'order': 2}, {'name': 'James Coburn', 'order': 3}, {'name': 'Michael Anderson Jr.', 'order': 4}]","[{'name': 'Sam Peckinpah', 'job': 'Director'}]"
25209,"[{'name': 'Betty Hutton', 'order': 0}, {'name': 'Howard Keel', 'order': 1}, {'name': 'Louis Calhern', 'order': 2}, {'name': 'J. Carrol Naish', 'order': 3}, {'name': 'Edward Arnold', 'order': 4}]","[{'name': 'George Sidney', 'job': 'Director'}]"
37495,"[{'name': 'Riz Ahmed', 'order': 0}, {'name': 'Nigel Lindsay', 'order': 1}, {'name': 'Kayvan Novak', 'order': 2}, {'name': 'Adeel Akhtar', 'order': 3}, {'name': 'Arsher Ali', 'order': 4}]","[{'name': 'Chris Morris', 'job': 'Director'}]"
29262,"[{'name': 'Fernanda Montenegro', 'order': 0}, {'name': 'Ruy Guerra', 'order': 1}, {'name': 'Fernanda Torres', 'order': 2}, {'name': 'Seu Jorge', 'order': 3}, {'name': 'Stênio Garcia', 'order': 4}]","[{'name': 'Andrucha Waddington', 'job': 'Director'}]"
34769,"[{'name': 'Woody Harrelson', 'order': 0}, {'name': 'Kat Dennings', 'order': 1}, {'name': 'Elias Koteas', 'order': 2}, {'name': 'Sandra Oh', 'order': 3}, {'name': 'Clark Johnson', 'order': 4}]","[{'name': 'Peter Stebbings', 'job': 'Director'}]"
35032,"[{'name': 'Judy Garland', 'order': 0}, {'name': 'Gene Kelly', 'order': 1}, {'name': 'Walter Slezak', 'order': 2}, {'name': 'Gladys Cooper', 'order': 3}, {'name': 'Reginald Owen', 'order': 4}]","[{'name': 'Vincente Minnelli', 'job': 'Director'}]"
5178,"[{'name': 'Brian Cox', 'order': 0}, {'name': 'Paul Dano', 'order': 1}, {'name': 'Stephanie Szostak', 'order': 2}, {'name': 'Isild Le Besco', 'order': 3}, {'name': 'Bill Buell', 'order': 4}]","[{'name': 'Dagur Kári', 'job': 'Director'}]"
8618,"[{'name': 'Samuel Anderson', 'order': 0}, {'name': 'Dominic Cooper', 'order': 1}, {'name': 'James Corden', 'order': 2}, {'name': 'Samuel Barnett', 'order': 3}, {'name': 'Russell Tovey', 'order': 4}]","[{'name': 'Nicholas Hytner', 'job': 'Director'}]"
3116,"[{'name': 'Dustin Hoffman', 'order': 0}, {'name': 'Jon Voight', 'order': 1}, {'name': 'Sylvia Miles', 'order': 2}, {'name': 'John McGiver', 'order': 3}, {'name': 'Brenda Vaccaro', 'order': 4}]","[{'name': 'John Schlesinger', 'job': 'Director'}]"
9427,"[{'name': 'Robert Carlyle', 'order': 0}, {'name': 'Mark Addy', 'order': 1}, {'name': 'William Snape', 'order': 2}, {'name': 'Steve Huison', 'order': 3}, {'name': 'Tom Wilkinson', 'order': 4}]","[{'name': 'Peter Cattaneo', 'job': 'Director'}]"
813,"[{'name': 'Robert Hays', 'order': 0}, {'name': 'Julie Hagerty', 'order': 1}, {'name': 'Kareem Abdul-Jabbar', 'order': 2}, {'name': 'Lloyd Bridges', 'order': 3}, {'name': 'Peter Graves', 'order': 4}]","[{'name': 'Jerry Zucker', 'job': 'Director'}, {'name': 'Jim Abrahams', 'job': 'Director'}, {'name': 'David Zucker', 'job': 'Director'}]"
352978,"[{'name': 'Michael Jai White', 'order': 1}, {'name': 'Steve Austin', 'order': 2}, {'name': 'Max Ryan', 'order': 3}, {'name': 'Allen Yates', 'order': 4}]","[{'name': 'Kevin Carraway', 'job': 'Director'}]"
10634,"[{'name': 'Ice Cube', 'order': 0}, {'name': 'Chris Tucker', 'order': 1}, {'name': 'Nia Long', 'order': 2}, {'name': 'Tom Lister Jr.', 'order': 3}, {'name': 'John Witherspoon', 'order': 4}]","[{'name': 'F. Gary Gray', 'job': 'Director'}]"
9516,"[{'name': 'Tyrin Turner', 'order': 0}, {'name': 'Larenz Tate', 'order': 1}, {'name': 'Glenn Plummer', 'order': 2}, {'name': 'Jada Pinkett Smith', 'order': 3}, {'name': 'Samuel L. Jackson', 'order': 4}]","[{'name': 'Albert Hughes', 'job': 'Director'}, {'name': 'Allen Hughes', 'job': 'Director'}]"
16288,"[{'name': 'George Kennedy', 'order': 0}, {'name': 'Dorothy Lamour', 'order': 1}, {'name': 'Lois Chiles', 'order': 2}, {'name': 'Tom Savini', 'order': 3}, {'name': 'Tom Wright', 'order': 4}]","[{'name': 'Michael Gornick', 'job': 'Director'}]"
23330,"[{'name': 'Jason Robards', 'order': 0}, {'name': 'Stella Stevens', 'order': 1}, {'name': 'David Warner', 'order': 2}, {'name': 'Slim Pickens', 'order': 2}, {'name': 'L.Q. Jones', 'order': 3}]","[{'name': 'Sam Peckinpah', 'job': 'Director'}]"
18900,"[{'name': 'Robert Blake', 'order': 0}, {'name': 'Scott Wilson', 'order': 1}, {'name': 'John Forsythe', 'order': 2}, {'name': 'Paul Stewart', 'order': 3}, {'name': ""Gerald S. O'Loughlin"", 'order': 4}]","[{'name': 'Richard Brooks', 'job': 'Director'}]"
27029,"[{'name': 'Audrey Hepburn', 'order': 0}, {'name': 'Peter Finch', 'order': 1}, {'name': 'Peggy Ashcroft', 'order': 2}, {'name': 'Dean Jagger', 'order': 3}, {'name': 'Mildred Dunnock', 'order': 4}]","[{'name': 'Fred Zinnemann', 'job': 'Director'}]"
26268,"[{'name': 'Paul Newman', 'order': 0}, {'name': 'Lauren Bacall', 'order': 1}, {'name': 'Julie Harris', 'order': 2}, {'name': 'Arthur Hill', 'order': 3}, {'name': 'Janet Leigh', 'order': 4}]","[{'name': 'Jack Smight', 'job': 'Director'}]"
573,"[{'name': 'Jon Finch', 'order': 0}, {'name': 'Alec McCowen', 'order': 1}, {'name': 'Barry Foster', 'order': 2}, {'name': 'Billie Whitelaw', 'order': 3}, {'name': 'Anna Massey', 'order': 4}]","[{'name': 'Alfred Hitchcock', 'job': 'Director'}]"
310131,"[{'name': 'Anya Taylor-Joy', 'order': 0}, {'name': 'Ralph Ineson', 'order': 1}, {'name': 'Kate Dickie', 'order': 2}, {'name': 'Harvey Scrimshaw', 'order': 3}, {'name': 'Ellie Grainger', 'order': 4}]","[{'name': 'Robert Eggers', 'job': 'Director'}]"
40505,"[{'name': 'Master P', 'order': 0}, {'name': 'Anthony Johnson', 'order': 1}, {'name': 'Ice Cube', 'order': 2}, {'name': 'Tom Lister Jr.', 'order': 3}]","[{'name': 'Michael Martin', 'job': 'Director'}]"
11363,"[{'name': 'Edward Burns', 'order': 0}, {'name': 'Michael McGlone', 'order': 1}, {'name': 'Cameron Diaz', 'order': 2}, {'name': 'Jennifer Aniston', 'order': 3}, {'name': 'John Mahoney', 'order': 4}]","[{'name': 'Edward Burns', 'job': 'Director'}]"
3033,"[{'name': 'Ian McKellen', 'order': 0}, {'name': 'Brendan Fraser', 'order': 1}, {'name': 'Lynn Redgrave', 'order': 2}, {'name': 'Lolita Davidovich', 'order': 3}, {'name': 'David Dukes', 'order': 4}]","[{'name': 'Bill Condon', 'job': 'Director'}]"
25376,"[{'name': 'Ricardo Darín', 'order': 0}, {'name': 'Soledad Villamil', 'order': 1}, {'name': 'Pablo Rago', 'order': 2}, {'name': 'Javier Godino', 'order': 3}, {'name': 'Guillermo Francella', 'order': 4}]","[{'name': 'Juan José Campanella', 'job': 'Director'}]"
22007,"[{'name': 'Thora Birch', 'order': 0}, {'name': 'Gideon Emery', 'order': 1}, {'name': 'Gloria Votsis', 'order': 2}, {'name': 'Derek Magyar', 'order': 3}, {'name': 'Todd Jensen', 'order': 4}]","[{'name': 'Gideon Raff', 'job': 'Director'}]"
765,"[{'name': 'Bruce Campbell', 'order': 0}, {'name': 'Sarah Berry', 'order': 1}, {'name': 'Dan Hicks', 'order': 2}, {'name': 'Kassie DePaiva', 'order': 3}, {'name': 'Denise Bixler', 'order': 4}]","[{'name': 'Sam Raimi', 'job': 'Director'}]"
10615,"[{'name': 'Jennifer Coolidge', 'order': 0}, {'name': 'Lance Crouther', 'order': 1}, {'name': 'J.B. Smoove', 'order': 2}, {'name': 'Reg E. Cathey', 'order': 3}, {'name': 'Robert Vaughn', 'order': 4}]","[{'name': 'Louis C.K.', 'job': 'Director'}]"
205321,"[{'name': 'Ian Ziering', 'order': 0}, {'name': 'Tara Reid', 'order': 1}, {'name': 'Cassandra Scerbo', 'order': 2}, {'name': 'John Heard', 'order': 3}, {'name': 'Jaason Simmons', 'order': 4}]","[{'name': 'Anthony C. Ferrante', 'job': 'Director'}]"
89540,"[{'name': 'Damián Delgado', 'order': 0}, {'name': 'José Carlos Rodríguez', 'order': 1}, {'name': 'Elpidia Carrillo', 'order': 2}, {'name': 'Iñaki Aierra', 'order': 3}, {'name': 'Honorato Magaloni', 'order': 4}]","[{'name': 'Salvador Carrasco', 'job': 'Director'}]"
46146,"[{'name': 'Otto Jespersen', 'order': 0}, {'name': 'Hans Morten Hansen', 'order': 1}, {'name': 'Tomas Alf Larsen', 'order': 2}, {'name': 'Johanna Mørck', 'order': 3}, {'name': 'Knut Nærum', 'order': 4}]","[{'name': 'André Øvredal', 'job': 'Director'}]"
38007,"[{'name': 'Chris Messina', 'order': 0}, {'name': 'Jennifer Westfeldt', 'order': 1}, {'name': 'David Margulies', 'order': 2}, {'name': 'Kali Rocha', 'order': 3}, {'name': 'Kevin Sussman', 'order': 4}]","[{'name': 'Robert Cary', 'job': 'Director'}]"
14256,"[{'name': 'Zooey Deschanel', 'order': 0}, {'name': 'Will Ferrell', 'order': 1}, {'name': 'Ed Harris', 'order': 2}, {'name': 'Amy Madigan', 'order': 3}, {'name': 'Amelia Warner', 'order': 4}]","[{'name': 'Adam Rapp', 'job': 'Director'}]"
540,"[{'name': 'Sara Foster', 'order': 0}, {'name': 'Meagan Good', 'order': 1}, {'name': 'Jordana Brewster', 'order': 2}, {'name': 'Devon Aoki', 'order': 3}, {'name': 'Jill Ritchie', 'order': 4}]","[{'name': 'Angela Robinson', 'job': 'Director'}]"
370464,"[{'name': 'Brett Granstaff', 'order': 1}, {'name': 'Lara Jean Chorostecki', 'order': 2}, {'name': 'T.J. McGibbon', 'order': 3}, {'name': 'Diahann Carroll', 'order': 4}, {'name': 'Roddy Piper', 'order': 5}]","[{'name': 'Warren P. Sonoda', 'job': 'Director'}]"
20055,"[{'name': 'Melissa George', 'order': 0}, {'name': 'Oded Fehr', 'order': 1}, {'name': 'Christian Campbell', 'order': 2}, {'name': 'Alice Krige', 'order': 3}, {'name': 'Connor Christopher Levins', 'order': 4}]","[{'name': 'Amanda Gusack', 'job': 'Director'}]"
224569,"[{'name': 'Joe Pantoliano', 'order': 0}, {'name': 'Wade Dominguez', 'order': 1}, {'name': 'Elizabeth Berkley', 'order': 2}, {'name': 'Michael Chiklis', 'order': 3}, {'name': 'Robert Townsend', 'order': 4}]","[{'name': 'Avi Nesher', 'job': 'Director'}]"
395766,"[{'name': 'James Nesbitt', 'order': 0}, {'name': ""Genevieve O'Reilly"", 'order': 1}, {'name': 'Jason Watkins', 'order': 2}, {'name': 'Laura Pyper', 'order': 3}, {'name': 'Glen Wallace', 'order': 4}]","[{'name': 'Nick Murphy ', 'job': 'Director'}]"
39303,"[{'name': 'Mark Thompson', 'order': 0}, {'name': 'Mark Pellegrino', 'order': 1}, {'name': 'Teri Polo', 'order': 2}, {'name': 'Kevin Pollak', 'order': 3}]","[{'name': 'Charles Adelman', 'job': 'Director'}]"
142061,"[{'name': 'Peter Weller', 'order': 0}, {'name': 'Ariel Winter', 'order': 1}, {'name': 'David Selby', 'order': 2}, {'name': 'Michael Emerson', 'order': 3}, {'name': 'Mark Valley', 'order': 4}]","[{'name': 'Jay Oliva', 'job': 'Director'}]"
370662,"[{'name': 'Oscar Isaac', 'order': 1}, {'name': 'Jane Goodall', 'order': 2}, {'name': 'Jerry Brown', 'order': 3}, {'name': 'Neal Barnard', 'order': 4}, {'name': 'Michael Pollan', 'order': 5}]","[{'name': 'Charles Ferguson', 'job': 'Director'}]"
252360,"[{'name': 'Dominic Purcell', 'order': 0}, {'name': 'Ralitsa Paskaleva', 'order': 1}, {'name': 'Bashar Rahal', 'order': 2}, {'name': 'Nikolai Sotirov', 'order': 3}, {'name': 'Marian Valev', 'order': 4}]","[{'name': 'Uwe Boll', 'job': 'Director'}]"
256740,"[{'name': 'Abigail Breslin', 'order': 0}, {'name': 'James Purefoy', 'order': 1}, {'name': 'Sean Bean', 'order': 2}, {'name': 'Alexa PenaVega', 'order': 3}, {'name': 'Jake Busey', 'order': 4}]","[{'name': 'Mark Young', 'job': 'Director'}]"
299145,"[{'name': 'Scott Eastwood', 'order': 1}, {'name': 'Rita Wilson', 'order': 2}, {'name': 'Jeff Fahey', 'order': 3}, {'name': 'David James Elliott', 'order': 4}, {'name': 'Kim Matula', 'order': 5}]","[{'name': 'Daniel Petrie, Jr.', 'job': 'Director'}]"
241766,"[{'name': 'Glen Murphy', 'order': 0}, {'name': 'Ray Winstone', 'order': 1}, {'name': 'Giovanni Capalbo', 'order': 2}, {'name': 'Serena Iansiti', 'order': 3}, {'name': 'Christopher Hatherhall', 'order': 4}]","[{'name': 'Antonio Simoncini', 'job': 'Director'}]"
12535,"[{'name': 'Mel Brooks', 'order': 0}, {'name': 'Madeline Kahn', 'order': 1}, {'name': 'Cloris Leachman', 'order': 2}, {'name': 'Harvey Korman', 'order': 3}, {'name': 'Ron Carey', 'order': 4}]","[{'name': 'Mel Brooks', 'job': 'Director'}]"
1667,"[{'name': 'Morgan Freeman', 'order': 0}, {'name': 'Charles Berling', 'order': 1}, {'name': 'Romane Bohringer', 'order': 2}, {'name': 'Jules Sitruk', 'order': 3}]","[{'name': 'Luc Jacquet', 'job': 'Director'}, {'name': 'Jérôme Maison', 'job': 'Director'}]"
50839,"[{'name': 'Kevin Spacey', 'order': 0}, {'name': 'Paul Bettany', 'order': 1}, {'name': 'Jeremy Irons', 'order': 2}, {'name': 'Zachary Quinto', 'order': 3}, {'name': 'Ashley Williams', 'order': 4}]","[{'name': 'J.C. Chandor', 'job': 'Director'}]"
86549,"[{'name': 'Murray Bartlett', 'order': 0}, {'name': 'Daniel Dugan', 'order': 1}, {'name': 'Adrian Gonzalez', 'order': 2}]","[{'name': 'Eldar Rapaport', 'job': 'Director'}]"
13973,"[{'name': 'Sam Rockwell', 'order': 0}, {'name': 'Anjelica Huston', 'order': 1}, {'name': 'Kelly Macdonald', 'order': 2}, {'name': 'Brad William Henke', 'order': 3}, {'name': 'Clark Gregg', 'order': 4}]","[{'name': 'Clark Gregg', 'job': 'Director'}]"
244786,"[{'name': 'Miles Teller', 'order': 0}, {'name': 'J.K. Simmons', 'order': 1}, {'name': 'Melissa Benoist', 'order': 2}, {'name': 'Austin Stowell', 'order': 3}, {'name': 'Jayson Blair', 'order': 4}]","[{'name': 'Damien Chazelle', 'job': 'Director'}]"
598,"[{'name': 'Alexandre Rodrigues', 'order': 0}, {'name': 'Leandro Firmino', 'order': 1}, {'name': 'Phellipe Haagensen', 'order': 2}, {'name': 'Douglas Silva', 'order': 3}, {'name': 'Jonathan Haagensen', 'order': 4}]","[{'name': 'Fernando Meirelles', 'job': 'Director'}, {'name': 'Kátia Lund', 'job': 'Director'}]"
11129,"[{'name': 'John Simm', 'order': 0}, {'name': 'Danny Dyer', 'order': 1}, {'name': 'Lorraine Pilkington', 'order': 2}, {'name': 'Shaun Parkes', 'order': 3}, {'name': 'Nicola Reynolds', 'order': 4}]","[{'name': 'Justin Kerrigan', 'job': 'Director'}]"
75861,"[{'name': 'Kat Dennings', 'order': 0}, {'name': 'Chad Michael Murray', 'order': 1}, {'name': 'Rupert Friend', 'order': 2}, {'name': 'Corbin Bleu', 'order': 3}, {'name': 'Mark Saul', 'order': 4}]","[{'name': 'Nathan Frankowski', 'job': 'Director'}]"
13551,"[{'name': 'Brittany Murphy', 'order': 0}, {'name': 'Toni Collette', 'order': 1}, {'name': 'Rose Byrne', 'order': 2}, {'name': 'Josh Brolin', 'order': 3}, {'name': 'James Franco', 'order': 4}]","[{'name': 'Karen Moncrieff', 'job': 'Director'}]"
103663,"[{'name': 'Mads Mikkelsen', 'order': 0}, {'name': 'Alexandra Rapaport', 'order': 1}, {'name': 'Thomas Bo Larsen', 'order': 2}, {'name': 'Anne Louise Hassing', 'order': 3}, {'name': 'Lars Ranthe', 'order': 4}]","[{'name': 'Thomas Vinterberg', 'job': 'Director'}]"
850,"[{'name': 'Melinda Dillon', 'order': 0}, {'name': 'Darren McGavin', 'order': 1}, {'name': 'Peter Billingsley', 'order': 2}, {'name': 'Jean Shepherd', 'order': 3}, {'name': 'Ian Petrella', 'order': 4}]","[{'name': 'Bob Clark', 'job': 'Director'}]"
12586,"[{'name': 'Tammy Blanchard', 'order': 0}, {'name': 'Angélica Aragón', 'order': 1}, {'name': 'Ali Landry', 'order': 2}, {'name': 'Jaime Tirelli', 'order': 3}, {'name': 'Manny Pérez', 'order': 4}]","[{'name': 'Alejandro Monteverde', 'job': 'Director'}]"
11564,"[{'name': 'Perry King', 'order': 0}, {'name': 'Merrie Lynn Ross', 'order': 1}, {'name': 'Tim Van Patten', 'order': 2}, {'name': 'Michael J. Fox', 'order': 3}, {'name': 'Roddy McDowall', 'order': 4}]","[{'name': 'Mark L. Lester', 'job': 'Director'}]"
301748,"[{'name': 'Mena Suvari', 'order': 1}, {'name': 'Eric Roberts', 'order': 2}, {'name': 'Kristin Chenoweth', 'order': 3}, {'name': 'Dana Ashbrook', 'order': 4}, {'name': 'Kenan Thompson', 'order': 5}]","[{'name': 'Jonathan Silverman', 'job': 'Director'}, {'name': 'Jennifer Finnigan', 'job': 'Director'}]"
108346,"[{'name': 'Rupert Graves', 'order': 0}, {'name': 'Samantha Morton', 'order': 1}, {'name': 'Nicholas Woodeson', 'order': 2}, {'name': 'Lee Ross', 'order': 3}, {'name': 'Felix Billson', 'order': 4}]","[{'name': 'Eric Styles', 'job': 'Director'}]"
8841,"[{'name': 'François Bégaudeau', 'order': 0}, {'name': 'Franck Keïta', 'order': 1}, {'name': 'Esmeralda Ouertani', 'order': 2}, {'name': 'Rachel Regulier', 'order': 3}, {'name': 'Wei Huang', 'order': 4}]","[{'name': 'Laurent Cantet', 'job': 'Director'}]"
805,"[{'name': 'Mia Farrow', 'order': 0}, {'name': 'John Cassavetes', 'order': 1}, {'name': 'Ruth Gordon', 'order': 2}, {'name': 'Sidney Blackmer', 'order': 3}, {'name': 'Maurice Evans', 'order': 4}]","[{'name': 'Roman Polanski', 'job': 'Director'}]"
11697,"[{'name': 'John Wayne', 'order': 0}, {'name': 'James Stewart', 'order': 1}, {'name': 'Vera Miles', 'order': 2}, {'name': 'Lee Marvin', 'order': 3}, {'name': ""Edmond O'Brien"", 'order': 4}]","[{'name': 'John Ford', 'job': 'Director'}]"
22051,"[{'name': 'Hugh Dancy', 'order': 0}, {'name': 'Rose Byrne', 'order': 1}, {'name': 'Peter Gallagher', 'order': 2}, {'name': 'Amy Irving', 'order': 3}, {'name': 'Frankie Faison', 'order': 4}]","[{'name': 'Max Mayer', 'job': 'Director'}]"
436,"[{'name': 'Catalina Sandino Moreno', 'order': 0}, {'name': 'Guilied Lopez', 'order': 1}, {'name': 'Yenny Paola Vega', 'order': 2}, {'name': 'John Álex Toro', 'order': 3}, {'name': 'Virgina Ariza', 'order': 4}]","[{'name': 'Joshua Marston', 'job': 'Director'}]"
55347,"[{'name': 'Ewan McGregor', 'order': 0}, {'name': 'Christopher Plummer', 'order': 1}, {'name': 'Mélanie Laurent', 'order': 2}, {'name': 'Goran Visnjic', 'order': 3}, {'name': 'Kai Lennox', 'order': 4}]","[{'name': 'Mike Mills', 'job': 'Director'}]"
10070,"[{'name': 'Balthazar Getty', 'order': 0}, {'name': 'Henry Rollins', 'order': 1}, {'name': 'Navi Rawat', 'order': 2}, {'name': 'Judah Friedlander', 'order': 3}, {'name': 'Jason Mewes', 'order': 4}]","[{'name': 'John Gulager', 'job': 'Director'}]"
8469,"[{'name': 'John Belushi', 'order': 0}, {'name': 'Tim Matheson', 'order': 1}, {'name': 'John Vernon', 'order': 2}, {'name': 'Verna Bloom', 'order': 3}, {'name': 'Tom Hulce', 'order': 4}]","[{'name': 'John Landis', 'job': 'Director'}]"
658,"[{'name': 'Sean Connery', 'order': 0}, {'name': 'Honor Blackman', 'order': 1}, {'name': 'Gert Fröbe', 'order': 2}, {'name': 'Shirley Eaton', 'order': 3}, {'name': 'Tania Mallet', 'order': 4}]","[{'name': 'Guy Hamilton', 'job': 'Director'}]"
125490,"[{'name': 'Caleb Landry Jones', 'order': 0}, {'name': 'Sarah Gadon', 'order': 1}, {'name': 'Malcolm McDowell', 'order': 2}, {'name': 'Joe Pingue', 'order': 3}, {'name': 'Sheila McCarthy', 'order': 4}]","[{'name': 'Brandon Cronenberg', 'job': 'Director'}]"
1585,"[{'name': 'James Stewart', 'order': 0}, {'name': 'Donna Reed', 'order': 1}, {'name': 'Lionel Barrymore', 'order': 2}, {'name': 'Thomas Mitchell', 'order': 3}, {'name': 'Henry Travers', 'order': 4}]","[{'name': 'Frank Capra', 'job': 'Director'}]"
627,"[{'name': 'Ewan McGregor', 'order': 0}, {'name': 'Ewen Bremner', 'order': 1}, {'name': 'Jonny Lee Miller', 'order': 2}, {'name': 'Robert Carlyle', 'order': 3}, {'name': 'Kelly Macdonald', 'order': 4}]","[{'name': 'Danny Boyle', 'job': 'Director'}]"
23618,"[{'name': 'Steve Harvey', 'order': 0}, {'name': 'D. L. Hughley', 'order': 1}, {'name': 'Cedric the Entertainer', 'order': 2}, {'name': 'Bernie Mac', 'order': 3}]","[{'name': 'Spike Lee', 'job': 'Director'}]"
41436,"[{'name': 'Katie Featherston', 'order': 0}, {'name': 'David Bierend', 'order': 1}, {'name': 'Brian Boland', 'order': 2}, {'name': 'Molly Ephraim', 'order': 3}, {'name': 'Seth Ginsberg', 'order': 4}]","[{'name': 'Tod Williams', 'job': 'Director'}]"
10162,"[{'name': 'Ian Bannen', 'order': 0}, {'name': 'David Kelly', 'order': 1}, {'name': 'Fionnula Flanagan', 'order': 2}, {'name': 'Susan Lynch', 'order': 3}, {'name': 'Brendan Dempsey', 'order': 4}]","[{'name': 'Kirk Jones', 'job': 'Director'}]"
1430,"[{'name': 'Michael Moore', 'order': 0}, {'name': 'George H. W. Bush', 'order': 1}, {'name': 'George W. Bush', 'order': 2}, {'name': 'Dick Clark', 'order': 3}, {'name': 'Charlton Heston', 'order': 4}]","[{'name': 'Michael Moore', 'job': 'Director'}]"
259943,"[{'name': 'Gong Li', 'order': 1}, {'name': 'Chen Dao-Ming', 'order': 2}, {'name': 'Guo Tao', 'order': 3}, {'name': 'Zhang Jia-Yi', 'order': 4}, {'name': 'Yan Ni', 'order': 5}]","[{'name': 'Zhang Yimou', 'job': 'Director'}]"
10014,"[{'name': 'Robert Englund', 'order': 0}, {'name': 'Mark Patton', 'order': 1}, {'name': 'Kim Myers', 'order': 2}, {'name': 'Robert Rusler', 'order': 3}, {'name': 'Clu Gulager', 'order': 4}]","[{'name': 'Jack Sholder', 'job': 'Director'}]"
11257,"[{'name': 'Maggie Smith', 'order': 0}, {'name': 'Helena Bonham Carter', 'order': 1}, {'name': 'Denholm Elliott', 'order': 2}, {'name': 'Julian Sands', 'order': 3}, {'name': 'Simon Callow', 'order': 4}]","[{'name': 'James Ivory', 'job': 'Director'}]"
158015,"[{'name': 'Lena Headey', 'order': 0}, {'name': 'Ethan Hawke', 'order': 1}, {'name': 'Max Burkholder', 'order': 2}, {'name': 'Adelaide Kane', 'order': 3}, {'name': 'Rhys Wakefield', 'order': 4}]","[{'name': 'James DeMonaco', 'job': 'Director'}]"
82507,"[{'name': 'Ethan Hawke', 'order': 0}, {'name': 'Juliet Rylance', 'order': 1}, {'name': ""Vincent D'Onofrio"", 'order': 2}, {'name': 'James Ransone', 'order': 3}, {'name': 'Fred Dalton Thompson', 'order': 4}]","[{'name': 'Scott Derrickson', 'job': 'Director'}]"
20337,"[{'name': 'Martin Lawrence', 'order': 0}]","[{'name': 'Martin Lawrence', 'job': 'Director'}, {'name': 'David Raynr', 'job': 'Director'}]"
261,"[{'name': 'Elizabeth Taylor', 'order': 0}, {'name': 'Paul Newman', 'order': 1}, {'name': 'Burl Ives', 'order': 2}, {'name': 'Judith Anderson', 'order': 3}, {'name': 'Jack Carson', 'order': 4}]","[{'name': 'Richard Brooks', 'job': 'Director'}]"
1685,"[{'name': 'James Franciscus', 'order': 0}, {'name': 'Kim Hunter', 'order': 1}, {'name': 'Maurice Evans', 'order': 2}, {'name': 'Linda Harrison', 'order': 3}, {'name': 'Charlton Heston', 'order': 4}]","[{'name': 'Ted Post', 'job': 'Director'}]"
20737,"[{'name': 'Kevin Zegers', 'order': 0}, {'name': 'Wendy Makkena', 'order': 1}, {'name': 'Michael Jeter', 'order': 2}, {'name': 'Bill Cobbs', 'order': 3}, {'name': 'Brendan Fletcher', 'order': 4}]","[{'name': 'Charles Martin Smith', 'job': 'Director'}]"
10991,"[{'name': 'Veronica Taylor', 'order': 0}, {'name': 'Rachael Lillis', 'order': 2}, {'name': 'Eric Stuart', 'order': 3}]","[{'name': 'Michael Haigney', 'job': 'Director'}, {'name': 'Kunihiko Yuyama', 'job': 'Director'}]"
10225,"[{'name': 'Thom Mathews', 'order': 0}, {'name': 'Jennifer Cooke', 'order': 1}, {'name': 'David Kagen', 'order': 2}, {'name': 'Renée Jones', 'order': 3}, {'name': 'Tom Fridley', 'order': 4}]","[{'name': 'Tom McLoughlin', 'job': 'Director'}]"
826,"[{'name': 'William Holden', 'order': 0}, {'name': 'Alec Guinness', 'order': 1}, {'name': 'Jack Hawkins', 'order': 2}, {'name': 'Sessue Hayakawa', 'order': 3}, {'name': 'James Donald', 'order': 4}]","[{'name': 'David Lean', 'job': 'Director'}]"
34086,"[{'name': 'Ariana Richards', 'order': 0}, {'name': 'Douglas Barr', 'order': 1}, {'name': 'Royal Dano', 'order': 2}, {'name': 'William Holmes', 'order': 3}]","[{'name': 'Patrick Read Johnson', 'job': 'Director'}]"
5854,"[{'name': 'Barbara Harris', 'order': 0}, {'name': 'Bruce Dern', 'order': 1}, {'name': 'Karen Black', 'order': 2}, {'name': 'William Devane', 'order': 3}, {'name': 'Ed Lauter', 'order': 4}]","[{'name': 'Alfred Hitchcock', 'job': 'Director'}]"
